	average
Gm3985	0.9753258566274823
Hk3	0.9753258566274823
Zar1	0.9753258566274823
L3mbtl3	0.9753258566274823
Tcf19	0.9753258566274823
Cxcl13	0.9753258566274823
Rpusd2	0.9753258566274823
Tnnt3	0.9753258566274823
Mettl1	0.9753258566274823
A430035B10Rik	0.872182138165376
X9130011E15Rik	0.9753258566274823
Pfas	0.9753258566274823
Gm14420	0.9753258566274823
Mmp2	0.9753258566274823
Tradd	0.9753258566274823
X2410066E13Rik	0.9753258566274823
Fmnl3	0.9753258566274823
Pabpc5	0.9753258566274823
Myh8	0.9753258566274823
Foxq1	0.9753258566274823
Prox2	0.9753258566274823
Tnni2	0.9753258566274823
X6330418K02Rik	0.9753258566274823
Hnrnpul1	0.9753258566274823
Tmem196	0.9753258566274823
Shq1	0.9753258566274823
Uba7	0.9753258566274823
Ggt5	0.9753258566274823
Zscan22	0.9753258566274823
Cd300lg	0.9753258566274823
Nhlrc3	0.9753258566274823
Zfp568	0.9753258566274823
Polm	0.9753258566274823
Fcgr1	0.8510194695724139
Clip1	0.8929605006643462
Gpr4	0.9753258566274823
Vps37d	0.9753258566274823
Ninl	0.9753258566274823
Ccdc39	0.9753258566274823
Sgk2	0.7848490536741443
Kcp	0.9753258566274823
Tmem220	0.9753258566274823
Clec2d	0.9753258566274823
Lin9	0.9753258566274823
Synj2	0.9753258566274823
Copg2	0.9753258566274823
Bud13	0.9753258566274823
Cbx2	0.9753258566274823
Athl1	0.9753258566274823
Lamc2	0.9753258566274823
X4930480K15Rik	0.9753258566274823
Kctd21	0.9753258566274823
Agxt2l2	0.9753258566274823
Lamc3	0.9753258566274823
Mrgprf	0.9753258566274823
X4930426D05Rik	0.9753258566274823
Unc13d	0.9753258566274823
Dyx1c1	0.9753258566274823
Tm6sf1	0.9753258566274823
Npvf	0.9753258566274823
Calca	0.9753258566274823
Arhgef33	0.9753258566274823
Olfr121	0.9753258566274823
Folr1	0.9753258566274823
Arl11	0.9753258566274823
Fgd2	0.9753258566274823
Tead3	0.959058709930208
Efcab2	0.9753258566274823
Ccnb1	0.9753258566274823
Cmklr1	0.9753258566274823
Tmem252	0.9753258566274823
Nrap	0.9753258566274823
Ccr2	0.9753258566274823
Anxa9	0.9753258566274823
Lss	0.9753258566274823
Cacna1b	0.9753258566274823
X4933412E12Rik	0.9753258566274823
X1700028J19Rik	0.9753258566274823
Ccdc19	0.9753258566274823
Zfp934	0.9753258566274823
C920025E04Rik	0.9753258566274823
Ska3	0.9753258566274823
Nrp	0.9753258566274823
Clec10a	0.9753258566274823
Mmp14	0.9753258566274823
Stard6	0.9753258566274823
Itgb3bp	0.9034137446526752
Hipk4	0.9753258566274823
Fam221b	0.9753258566274823
Ccdc125	0.9753258566274823
Sgcz	0.9753258566274823
Foxd1	0.946960230023265
Klf8	0.9753258566274823
X2610020C07Rik	0.9753258566274823
Ccl7	0.9753258566274823
Pkdcc	0.9753258566274823
Prss53	0.9753258566274823
Csf2ra	0.9753258566274823
Xkr8	0.9753258566274823
Chst3	0.9753258566274823
Dapl1	0.8347989811834948
BC051070	0.9753258566274823
Pex11a	0.9753258566274823
Gm14872	0.9753258566274823
Slc18a1	0.9753258566274823
Sfn	0.9753258566274823
Slc16a14	0.9753258566274823
Nhlh1	0.9753258566274823
Pear1	0.9753258566274823
Haus1	0.9753258566274823
Gpam	0.9753258566274823
Sema4f	0.9753258566274823
Il17rb	0.7404701052598698
Eme2	0.9753258566274823
Mutyh	0.9753258566274823
Esco2	0.9753258566274823
Agbl5	0.9753258566274823
Rbpjl	0.9753258566274823
Cndp1	0.9753258566274823
Dmrtc2	0.9753258566274823
Cacng4	0.9753258566274823
Fam92b	0.8518702252938943
Sult6b1	0.9753258566274823
Gm14403	0.9753258566274823
Ttll3	0.9753258566274823
Hdac7	0.7739513432126823
Tmem125	0.9753258566274823
Cep152	0.9753258566274823
Insc	0.9753258566274823
Hist1h4a	0.9753258566274823
Pcdhga3	0.9753258566274823
Tgs1	0.9753258566274823
Sost	0.9753258566274823
Tnxb	0.9753258566274823
Irx1	0.9753258566274823
X9330188P03Rik	0.9753258566274823
Gpr183	0.9753258566274823
Hist1h4j	0.9753258566274823
Vwa5a	0.9753258566274823
Dmrt1	0.9753258566274823
Hist1h4c	0.9753258566274823
Il1a	0.9753258566274823
Hist1h4k	0.9753258566274823
Pglyrp2	0.9753258566274823
Lrrc27	0.9753258566274823
X9330159M07Rik	0.9753258566274823
E2f8	0.9753258566274823
Lcor	0.9753258566274823
Nop9	0.9753258566274823
Skap1	0.9753258566274823
Kif15	0.9753258566274823
Il15	0.9753258566274823
Zfp54	0.9753258566274823
Sycp2	0.9753258566274823
Spire2	0.9753258566274823
Birc5	0.9753258566274823
Vnn1	0.9753258566274823
Ces1f	0.9753258566274823
X1600020E01Rik	0.9753258566274823
Gm16532	0.9753258566274823
Fam78a	0.9753258566274823
Snora78	0.9753258566274823
Stpg1	0.9753258566274823
Shroom1	0.9753258566274823
Pvt1	0.9753258566274823
Rassf7	0.9753258566274823
Rtkn2	0.9753258566274823
Pvr	0.7020549074997628
Irf6	0.9753258566274823
Prdm11	0.9753258566274823
Iltifb	0.9753258566274823
X4833412C05Rik	0.9753258566274823
Zfp661	0.9753258566274823
Il22	0.9753258566274823
X2610027K06Rik	0.9753258566274823
Uhmk1	0.9753258566274823
Timeless	0.9753258566274823
AI839979	0.9753258566274823
Pcsk4	0.9753258566274823
Meox2	0.9753258566274823
Rbm46	0.9753258566274823
Epm2a	0.9753258566274823
Ttc38	0.9753258566274823
X4831440E17Rik	0.9753258566274823
Sept1	0.9753258566274823
Ggta1	0.9753258566274823
Stk36	0.9753258566274823
Gch1	0.9753258566274823
Pilra	0.9753258566274823
Foxp3	0.9753258566274823
Gins2	0.9753258566274823
Ptplad2	0.9475351839417246
Mitd1	0.9753258566274823
Gm3230	0.9753258566274823
Hcls1	0.9753258566274823
Fgf17	0.9753258566274823
Myl2	0.9753258566274823
Col25a1	0.9753258566274823
Zmynd12	0.9753258566274823
Fem1c	0.9753258566274823
Exoc3l	0.9753258566274823
Fbxl8	0.9753258566274823
Gp5	0.9753258566274823
Fer1l5	0.9753258566274823
Pabpc1l	0.9753258566274823
Gm6938	0.9753258566274823
Xlr3b	0.9753258566274823
B230208H11Rik	0.9753258566274823
Col2a1	0.9753258566274823
Pkd2l2	0.9753258566274823
Zfp865	0.9753258566274823
Cacna2d4	0.9753258566274823
Ears2	0.9753258566274823
Nlrp5.ps	0.9753258566274823
Mzb1	0.9753258566274823
Frg1	0.9753258566274823
Doc2b	0.9753258566274823
C230035I16Rik	0.9753258566274823
Zfp57	0.779348543647805
Pi4k2b	0.9753258566274823
Ddx49	0.9753258566274823
Rep15	0.9753258566274823
Bves	0.9753258566274823
Zfp780b	0.9753258566274823
Ptprv	0.8913288781965844
Rarres2	0.9753258566274823
Map3k6	0.9753258566274823
Hist1h1d	0.9753258566274823
Arhgef15	0.9753258566274823
Frem1	0.9753258566274823
Zfp429	0.9753258566274823
Zfp583	0.9753258566274823
X4921507P07Rik	0.9753258566274823
Lrp5	0.9753258566274823
X1700019B03Rik	0.9753258566274823
Abcb11	0.9753258566274823
Qrich2	0.9753258566274823
Rnf43	0.9753258566274823
Slc39a4	0.9753258566274823
Gemin6	0.9753258566274823
Pcdhb14	0.9753258566274823
Gm16523	0.9753258566274823
D430020J02Rik	0.9753258566274823
Klra2	0.9753258566274823
Gucy1b2	0.9753258566274823
Rxfp3	0.9753258566274823
X5730480H06Rik	0.9753258566274823
Dlk1	0.9753258566274823
Vsig8	0.9753258566274823
Cd7	0.9753258566274823
X4930429B21Rik	0.9753258566274823
Ifih1	0.9753258566274823
Fam101a	0.9753258566274823
Fam219a	0.9753258566274823
Krt26	0.9753258566274823
Erbb2	0.9753258566274823
Fdx1l	0.9753258566274823
Nagpa	0.9753258566274823
Nuak1	0.9753258566274823
Zpld1	0.9753258566274823
Adat1	0.9753258566274823
Usp51	0.9753258566274823
Ap1g2	0.9753258566274823
Irf7	0.9753258566274823
Tnfaip8l2	0.9753258566274823
Gimap8	0.9753258566274823
Tldc1	0.9753258566274823
Gm16702	0.9753258566274823
X1600029O15Rik	0.9753258566274823
Ppp3r2	0.9753258566274823
H2.T23	0.9753258566274823
Ptgr1	0.9753258566274823
Fam187b	0.9753258566274823
Fam60a	0.9753258566274823
Anpep	0.9753258566274823
Sostdc1	0.9753258566274823
Swsap1	0.32335852721139
Capg	0.9753258566274823
Hist1h2af	0.9753258566274823
Phkg2	0.9753258566274823
Slc24a4	0.9753258566274823
Gm4349	0.9753258566274823
Rgs14	0.5399172375084681
Cyp26a1	0.9753258566274823
Map3k13	0.9753258566274823
Plekha7	0.9753258566274823
Zfp93	0.9753258566274823
Mafk	0.9753258566274823
Alkbh8	0.9753258566274823
X2310015A10Rik	0.9753258566274823
Snora61	0.9753258566274823
Lars2	0.9753258566274823
Taf4b	0.9753258566274823
Ifi203	0.9753258566274823
Olfr1382	0.9753258566274823
Zfp94	0.9228690761499768
Agtr2	0.9753258566274823
Mir130a	0.9753258566274823
C2cd4d	0.9753258566274823
Slc35f2	0.9753258566274823
Xrcc2	0.9753258566274823
Rag2	0.9753258566274823
Zfp646	0.9753258566274823
Sash3	0.9753258566274823
Smc1b	0.9753258566274823
Glb1l2	0.9753258566274823
Tas1r3	0.9753258566274823
Mesp2	0.9753258566274823
Slc25a41	0.9753258566274823
Mks1	0.9753258566274823
Ankrd49	0.9753258566274823
Oas2	0.9753258566274823
Morn5	0.9753258566274823
G630093K05Rik	0.9753258566274823
Psg16	0.9753258566274823
Ces1c	0.9753258566274823
Mr1	0.9753258566274823
Wasf2	0.9753258566274823
Gpr179	0.9400785006013433
Npb	0.9753258566274823
Nr3c2	0.9753258566274823
Fam175a	0.9753258566274823
Kctd11	0.9753258566274823
X4930451G09Rik	0.9753258566274823
Tnfrsf9	0.9753258566274823
Tekt1	0.9753258566274823
Olfr920	0.9753258566274823
Gm14023	0.9753258566274823
A930006K02Rik	0.9753258566274823
Ccdc142	0.9753258566274823
Gh	0.9753258566274823
X4933425B07Rik	0.9753258566274823
Cenpp	0.9753258566274823
Obsl1	0.9753258566274823
Spon2	0.9753258566274823
Tbx2	0.9753258566274823
X1700067K01Rik	0.9753258566274823
Shc3	0.9753258566274823
X4930523C07Rik	0.9753258566274823
Spo11	0.9753258566274823
Gpr133	0.9753258566274823
Rpl3l	0.9753258566274823
Ksr2	0.9753258566274823
Catsperd	0.9753258566274823
Snora28	0.9753258566274823
Ccdc67	0.9753258566274823
Akap14	0.9753258566274823
Hist1h2bl	0.9753258566274823
Tmco6	0.9753258566274823
Cxcl16	0.9753258566274823
Igf2bp3	0.9753258566274823
Nek11	0.9753258566274823
Otop3	0.9753258566274823
Khdc3	0.9753258566274823
Zfp607	0.9753258566274823
Ripk2	0.8124788349982723
Ctsg	0.9753258566274823
E530001F21Rik	0.9753258566274823
X4930488L21Rik	0.9753258566274823
D6Ertd527e	0.9753258566274823
Echdc3	0.9753258566274823
Gpr26	0.9753258566274823
Gtpbp10	0.9753258566274823
Gm6568	0.9753258566274823
Hrct1	0.9753258566274823
Stmn1.rs1	0.5399172375084681
Gm5177	0.9753258566274823
Plod2	0.9753258566274823
Kbtbd12	0.9753258566274823
Zwilch	0.9753258566274823
Aldh3b2	0.9753258566274823
Gp9	0.9753258566274823
Ccdc159	0.9753258566274823
Tgm4	0.9753258566274823
Ppp1r2.ps3	0.9753258566274823
Fam178b	0.9753258566274823
Arhgap36	0.9753258566274823
Exoc6	0.9753258566274823
Prima1	0.9753258566274823
X4930592A05Rik	0.9753258566274823
Fxn	0.9753258566274823
Krt20	0.7000501779233491
Hist1h2bn	0.9753258566274823
Gatad2b	0.8765729214554636
Mns1	0.9753258566274823
X4833419F23Rik	0.9753258566274823
Blm	0.9753258566274823
Aqp6	0.9753258566274823
X2810047C21Rik1	0.9753258566274823
Klhl11	0.9753258566274823
Tex10	0.9753258566274823
Treh	0.9753258566274823
X1700073E17Rik	0.9753258566274823
Speer5.ps1	0.9753258566274823
Gm6194	0.9753258566274823
Mmp11	0.9753258566274823
Sp140	0.9753258566274823
Adamts9	0.9753258566274823
X1810010D01Rik	0.9753258566274823
Cnksr1	0.9753258566274823
Fcna	0.9753258566274823
Dcst1	0.9753258566274823
Tnfaip6	0.9753258566274823
Car5b	0.9753258566274823
Ifi44	0.9753258566274823
Gm12992	0.9753258566274823
S100a8	0.9753258566274823
X1700007G11Rik	0.9753258566274823
Fpgs	0.7874175535235349
Aim2	0.9753258566274823
D16Ertd519e	0.9753258566274823
Casp4	0.9753258566274823
X2810410L24Rik	0.9753258566274823
Foxd2	0.9753258566274823
Dtwd2	0.9035103515646922
Rrad	0.9753258566274823
G0s2	0.9753258566274823
Tex26	0.9753258566274823
Zbtb8a	0.8859586075695822
Adrb3	0.9753258566274823
Tnfrsf13c	0.9753258566274823
Tmem154	0.9753258566274823
Tyk2	0.9753258566274823
Gnb1l	0.9753258566274823
Gm1141	0.9753258566274823
Mrgpre	0.9753258566274823
BC051142	0.9753258566274823
Lrrc18	0.9753258566274823
Btc	0.9753258566274823
Snord65	0.9753258566274823
Sema3b	0.9753258566274823
Chek1	0.9753258566274823
Itga5	0.9753258566274823
Myom3	0.9753258566274823
Pole2	0.9753258566274823
Lrrc29	0.9753258566274823
X4932416H05Rik	0.9753258566274823
Oxt	0.9753258566274823
Arg2	0.7900257936666312
Acr	0.9753258566274823
Ntf3	0.9753258566274823
Ascl1	0.9753258566274823
X4933408B17Rik	0.9753258566274823
Wdr65	0.9753258566274823
Tmc8	0.9753258566274823
X9430041J12Rik	0.9753258566274823
Dcaf17	0.9753258566274823
Ankrd66	0.9753258566274823
Gm16197	0.9753258566274823
Efcab12	0.9753258566274823
A930009A15Rik	0.9753258566274823
Tgm3	0.9753258566274823
Olfml2a	0.9753258566274823
Tmem106a	0.9753258566274823
Hist1h1e	0.9753258566274823
X2610028E06Rik	0.9753258566274823
AB124611	0.9753258566274823
Msr1	0.9753258566274823
Xylt1	0.9753258566274823
Hs3st6	0.9753258566274823
Gm16119	0.9753258566274823
Asap3	0.9753258566274823
X3110070M22Rik	0.9753258566274823
Six1	0.9753258566274823
Ms4a4c	0.9753258566274823
Gp49a	0.9753258566274823
Zfp174	0.9753258566274823
Tmem116	0.9753258566274823
Sorbs3	0.9753258566274823
Fam159a	0.9753258566274823
Tex40	0.9753258566274823
E330011O21Rik	0.9753258566274823
Ptgfr	0.9753258566274823
Zfp87	0.9753258566274823
Slc14a2	0.9753258566274823
Iqcd	0.9753258566274823
Gm16897	0.9753258566274823
X1810011O10Rik	0.9753258566274823
Fetub	0.9753258566274823
Chrnb1	0.9753258566274823
Ttr	0.9753258566274823
Frk	0.9753258566274823
Ccdc78	0.9753258566274823
Havcr2	0.874087300536698
Plau	0.9753258566274823
Gm1976	0.9753258566274823
Spag4	0.9753258566274823
Iqcc	0.9753258566274823
Parvg	0.8392430336192699
Gm5434	0.9753258566274823
Mtbp	0.9753258566274823
Acvr2b	0.9753258566274823
Aqp9	0.9753258566274823
Fam98c	0.9753258566274823
X1810024B03Rik	0.9753258566274823
Dll4	0.9753258566274823
BC037704	0.9753258566274823
Nfkbie	0.9753258566274823
Srsf4	0.9753258566274823
Upp2	0.8721425344154405
Zfp956	0.9753258566274823
Cpsf4l	0.9753258566274823
Vit	0.9753258566274823
Trpc2	0.9753258566274823
Ccdc69	0.9753258566274823
Ftsj2	0.9753258566274823
Bhlhe22	0.9753258566274823
Acoxl	0.9753258566274823
X1700013G23Rik	0.9753258566274823
Igsf5	0.9753258566274823
X2310001H17Rik	0.9753258566274823
Mpp4	0.5807820188764174
Tnf	0.9753258566274823
Prl	0.9753258566274823
Mir17hg	0.9753258566274823
Lrguk	0.9753258566274823
Ccdc40	0.9753258566274823
Ccdc64b	0.9753258566274823
Ppp1r2.ps7	0.9753258566274823
Enpep	0.9753258566274823
Sh3tc2	0.7002799549718928
Mybpc1	0.9753258566274823
Rab32	0.9753258566274823
Olfr921	0.9753258566274823
Arhgap28	0.9753258566274823
Prdm8	0.9753258566274823
Gsto2	0.9753258566274823
Tfdp1	0.9753258566274823
Itgax	0.9753258566274823
Tgif1	0.9753258566274823
Lypd6b	0.9753258566274823
Prdm9	0.9753258566274823
Ces4a	0.9753258566274823
Raet1e	0.9753258566274823
Rorc	0.9753258566274823
Fancb	0.9753258566274823
Arhgef11	0.9753258566274823
Peg12	0.9753258566274823
Retn	0.9753258566274823
Kcns3	0.9753258566274823
Gpr98	0.9753258566274823
Rad54l	0.9753258566274823
Glra4	0.9753258566274823
Cytl1	0.9753258566274823
BC068281	0.9753258566274823
Psca	0.9753258566274823
Stoml3	0.9753258566274823
X1700066J24Rik	0.9753258566274823
Glyctk	0.9753258566274823
Ap1m2	0.9753258566274823
X4930474M22Rik	0.9753258566274823
Slc7a7	0.9753258566274823
Upk1a	0.9753258566274823
Ripk3	0.9753258566274823
Plin4	0.9753258566274823
X4930511M06Rik	0.9753258566274823
Trdmt1	0.9753258566274823
Oit3	0.9753258566274823
Eif2ak2	0.9753258566274823
A330035P11Rik	0.9753258566274823
C630020P19Rik	0.9753258566274823
Gm4787	0.9753258566274823
Samd3	0.9753258566274823
C1ql2	0.9753258566274823
Top2a	0.9753258566274823
Mrgbp	0.9753258566274823
Ttc12	0.9753258566274823
Ctf1	0.6396951039033429
X1810062O18Rik	0.9753258566274823
Mme	0.9753258566274823
Rrp36	0.9753258566274823
Kif11	0.9753258566274823
Cyp4f16	0.9753258566274823
Pcdhga10	0.9753258566274823
Sumf2	0.9753258566274823
Ckap2	0.9753258566274823
X9330102E08Rik	0.9753258566274823
Gm867	0.9753258566274823
Tmem198b	0.9753258566274823
Xlr4a	0.9753258566274823
Plcg1	0.9753258566274823
Cubn	0.9753258566274823
AA387883	0.9753258566274823
Acsf2	0.9753258566274823
Sytl3	0.9753258566274823
Mir568	0.9753258566274823
Noxred1	0.9753258566274823
Slc16a13	0.9753258566274823
Gdf11	0.9753258566274823
Ascl2	0.9753258566274823
Prss35	0.9753258566274823
Kifc1	0.9753258566274823
Six6	0.9753258566274823
X1810021B22Rik	0.9753258566274823
Ogdhl	0.9753258566274823
Mecom	0.8317012151457249
Tssk2	0.7936846313730956
Pcdhgb2	0.9753258566274823
Tada2b	0.9247834143351412
Lrrc8c	0.9753258566274823
Haus2	0.8896067753260505
Gm10664	0.9753258566274823
Mrpl24	0.9753258566274823
Pof1b	0.9753258566274823
Snora65	0.8828049006252978
Ccdc88c	0.9753258566274823
Dnase2a	0.9753258566274823
Ngb	0.9753258566274823
Guca1b	0.5176296305688768
Inca1	0.9334555088494212
Gm684	0.9753258566274823
Lcp2	0.9753258566274823
Kntc1	0.9753258566274823
Hyal1	0.9753258566274823
Btnl10	0.9753258566274823
Lrrc2	0.9753258566274823
Itgb7	0.9753258566274823
Zfp707	0.8824671205759196
Gm3002	0.9753258566274823
Aspg	0.9753258566274823
X4932415G12Rik	0.9753258566274823
Aurka	0.9753258566274823
Zfp931	0.9753258566274823
Pdzd7	0.9753258566274823
Phf11a	0.9753258566274823
Clcnka	0.9753258566274823
Hkdc1	0.9753258566274823
Tmem184a	0.9753258566274823
Apol9a	0.9753258566274823
X3300002I08Rik	0.9753258566274823
X2610316D01Rik	0.9753258566274823
Slc26a5	0.9753258566274823
Fam183b	0.9475351839417246
Idua	0.9753258566274823
Gna12	0.9753258566274823
X2610507I01Rik	0.9753258566274823
Tmem8c	0.9753258566274823
Trim56	0.9753258566274823
X1300002E11Rik	0.9753258566274823
A630023P12Rik	0.9753258566274823
Ccl3	0.9753258566274823
Neurl2	0.9753258566274823
Wdr52	0.9753258566274823
Stk32b	0.9753258566274823
Vmn2r37	0.9753258566274823
Agr3	0.9753258566274823
X2200002D01Rik	0.9753258566274823
Casp12	0.9753258566274823
Enkur	0.9753258566274823
Gm20324	0.9753258566274823
Hormad2	0.9753258566274823
Tnfrsf14	0.9753258566274823
Chrnb4	0.9753258566274823
Itga2b	0.9753258566274823
AU021092	0.9753258566274823
Vmn2r47	0.9753258566274823
Olfr220	0.9753258566274823
Lhb	0.9753258566274823
Pou2f2	0.9753258566274823
Pkn3	0.9753258566274823
A630066F11Rik	0.9753258566274823
Cpvl	0.9753258566274823
Mir339	0.9753258566274823
Grm4	0.9753258566274823
Ldlrap1	0.9753258566274823
Gm12522	0.9753258566274823
Uts2	0.9753258566274823
BC030867	0.9753258566274823
Utp14b	0.9753258566274823
Vil1	0.9753258566274823
Kif13b	0.9753258566274823
C1ra	0.9753258566274823
X4932441J04Rik	0.9753258566274823
H6pd	0.9753258566274823
Tmem186	0.9753258566274823
Kcnj15	0.9753258566274823
Apoa2	0.9753258566274823
Gpr115	0.9753258566274823
X2310015B20Rik	0.9753258566274823
Gpr149	0.9753258566274823
X2810417H13Rik	0.9540483326205363
X1700019A02Rik	0.9753258566274823
Pik3r6	0.8193080446893539
Pcdha3	0.9753258566274823
Pcdha10	0.9753258566274823
Gpr18	0.9753258566274823
Cdkn2b	0.9753258566274823
Draxin	0.9753258566274823
Aqp5	0.9753258566274823
Lhx6	0.9753258566274823
Efhc1	0.9753258566274823
Lmln	0.9753258566274823
Lyrm7	0.9753258566274823
Gm13154	0.9753258566274823
Ppib	0.9753258566274823
B430319G15Rik	0.9753258566274823
C230037L18Rik	0.9753258566274823
Gm13157	0.9753258566274823
Il12rb1	0.9753258566274823
Gm12942	0.9753258566274823
Agpat9	0.9753258566274823
Lsp1	0.9753258566274823
Ms4a4b	0.9753258566274823
Myl4	0.9753258566274823
Lpo	0.9753258566274823
Ecel1	0.9753258566274823
Pi15	0.9753258566274823
Thyn1	0.9753258566274823
Evl	0.9753258566274823
Bmx	0.9753258566274823
Clec4a1	0.9753258566274823
X4930565N06Rik	0.9753258566274823
Klrg2	0.9753258566274823
Slc4a11	0.9753258566274823
Mb21d1	0.9753258566274823
Rad54b	0.9753258566274823
Alpk3	0.9753258566274823
Tmem79	0.9753258566274823
Pzp	0.9753258566274823
Fut4	0.9753258566274823
Timd4	0.9753258566274823
Podn	0.9753258566274823
Akr1c12	0.9753258566274823
X4933406I18Rik	0.9753258566274823
Hyal3	0.9753258566274823
X4930469G21Rik	0.9753258566274823
Cd79a	0.9753258566274823
Murc	0.9753258566274823
Tmem30c	0.9753258566274823
Cdh24	0.9753258566274823
Evi2b	0.9753258566274823
Tmem52	0.9753258566274823
Pcdhgb4	0.9753258566274823
Gm10791	0.9753258566274823
Zfand4	0.9753258566274823
BC020402	0.9753258566274823
Tnfrsf18	0.9753258566274823
Nlrp3	0.9753258566274823
Itgal	0.9753258566274823
Mospd2	0.9753258566274823
Slc1a7	0.9753258566274823
Tmem221	0.9753258566274823
BC089491	0.9753258566274823
Macc1	0.9753258566274823
Mageb18	0.9753258566274823
Zbtb7c	0.9753258566274823
A230056J06Rik	0.9753258566274823
Cnfn	0.9753258566274823
Aqp3	0.9753258566274823
Ly6f	0.9753258566274823
Gm14827	0.9753258566274823
Dmbt1	0.9753258566274823
Rtn4ip1	0.9753258566274823
X1700034F02Rik	0.9753258566274823
Setdb2	0.9753258566274823
C330027C09Rik	0.8559145824385033
Il17b	0.9753258566274823
Wdr63	0.9753258566274823
Amn	0.9753258566274823
Mir340	0.9753258566274823
Gpr45	0.9753258566274823
B130034C11Rik	0.8632837656494299
Ephx3	0.9753258566274823
C330013E15Rik	0.9753258566274823
Vwce	0.9753258566274823
X5031410I06Rik	0.9753258566274823
Fes	0.9753258566274823
Gm13139	0.9753258566274823
Olfr113	0.9753258566274823
Nav3	0.8553521781310904
Ltb	0.9753258566274823
S1pr4	0.7718173615898811
C130046K22Rik	0.9753258566274823
Ms4a10	0.9753258566274823
Ccdc169	0.9753258566274823
Styk1	0.9753258566274823
Ddx60	0.9753258566274823
X4933411G11Rik	0.9753258566274823
Myo3b	0.9753258566274823
Prr22	0.9753258566274823
Iqgap2	0.9753258566274823
Gm5480	0.9753258566274823
Solh	0.9753258566274823
Epsti1	0.9753258566274823
Prrg4	0.9753258566274823
Rtl1	0.9753258566274823
Prrx2	0.9753258566274823
Nhlh2	0.9753258566274823
Dmc1	0.9753258566274823
Nipal4	0.9753258566274823
Cd209a	0.9753258566274823
Mblac1	0.9753258566274823
Rccd1	0.9753258566274823
Sepsecs	0.9753258566274823
Gpr171	0.9753258566274823
Adh1	0.9753258566274823
X4930428E07Rik	0.9753258566274823
Mxd3	0.9753258566274823
X4930427A07Rik	0.9753258566274823
Rxfp1	0.9753258566274823
Dsg2	0.9753258566274823
Acot5	0.9753258566274823
Tuft1	0.9753258566274823
Bank1	0.9753258566274823
Cdh13	0.9753258566274823
Crxos1	0.9753258566274823
Cphx2	0.9753258566274823
Ebi3	0.9753258566274823
Mid1	0.9753258566274823
Xkr4	0.9753258566274823
Rilp	0.9753258566274823
Foxl2	0.9753258566274823
Armc4	0.9753258566274823
Pde8a	0.9753258566274823
Sgol2	0.9753258566274823
Atp4a	0.9753258566274823
Ino80c	0.9753258566274823
Casq2	0.9753258566274823
Sbspon	0.9753258566274823
Mslnl	0.9753258566274823
Polh	0.9753258566274823
Gm16845	0.9753258566274823
Tpcn2	0.9753258566274823
Clstn1	0.9753258566274823
Ripk4	0.9753258566274823
Gm7056	0.9753258566274823
Ghsr	0.9753258566274823
Pawr	0.9753258566274823
Chrna5	0.9753258566274823
Atad2	0.9753258566274823
X2310005G13Rik	0.9753258566274823
Ripply3	0.9753258566274823
Avil	0.9753258566274823
Zfp114	0.9753258566274823
Kcnk15	0.9753258566274823
Gcfc2	0.9753258566274823
X2600006L11Rik	0.9753258566274823
Emp1	0.9753258566274823
Traf1	0.9753258566274823
Icos	0.9753258566274823
Tex16	0.9753258566274823
Mylpf	0.9753258566274823
Olfr1426	0.9753258566274823
Olfr122	0.9753258566274823
Mlxipl	0.9753258566274823
Ccl2	0.9753258566274823
X1700016C15Rik	0.9753258566274823
Ccdc63	0.9753258566274823
Zfp879	0.9753258566274823
Nr1i3	0.9753258566274823
Lhfpl5	0.9753258566274823
Ggt1	0.9753258566274823
Smok4a	0.9753258566274823
X5530401A14Rik	0.9753258566274823
Gm973	0.9753258566274823
Gm1564	0.9753258566274823
Tph1	0.9753258566274823
Pthlh	0.9753258566274823
Acad12	0.9753258566274823
AI317395	0.9753258566274823
Cd180	0.9753258566274823
Slc6a20a	0.9753258566274823
Pcdhga9	0.9753258566274823
Dct	0.9753258566274823
Mgat5	0.9753258566274823
Palld	0.9753258566274823
X8430408G22Rik	0.9753258566274823
X2410133F24Rik	0.9753258566274823
Stub1	0.9753258566274823
Gbp10	0.8713839231059181
C5ar2	0.9753258566274823
Gm13152	0.9753258566274823
Fam111a	0.9753258566274823
X4921507L20Rik	0.9753258566274823
Eid3	0.9753258566274823
Igsf9b	0.9753258566274823
X1700009P17Rik	0.9753258566274823
Tecta	0.9753258566274823
Pld5	0.9753258566274823
Sdcbp2	0.9753258566274823
Card11	0.9753258566274823
Sapcd2	0.9753258566274823
Pigg	0.9753258566274823
Mybpc2	0.9753258566274823
Rnu12	0.9753258566274823
Olfr1033	0.9753258566274823
Gdpd4	0.9753258566274823
Tdo2	0.9753258566274823
Capn9	0.9753258566274823
Asgr2	0.9753258566274823
X4930577N17Rik	0.9753258566274823
A730017L22Rik	0.9753258566274823
Kcnh6	0.9753258566274823
Osbpl10	0.9753258566274823
Spata19	0.9753258566274823
Dscc1	0.9753258566274823
Gm9054	0.9753258566274823
C1qtnf7	0.9753258566274823
X4921501E09Rik	0.9753258566274823
Il17re	0.6348256142580198
X1700023L04Rik	0.9753258566274823
Upk3a	0.9753258566274823
Pkd1	0.9753258566274823
Mir300	0.9753258566274823
X2810007J24Rik	0.9753258566274823
Marveld2	0.9753258566274823
