	average
Tmem128	0.9752309399777354
Slc39a13	0.9752309399777354
Trim47	0.9752309399777354
Gpr176	0.9752309399777354
Gm3558	0.9752309399777354
Adhfe1	0.9752309399777354
Mob3c	0.9752309399777354
Fxr1	0.9752309399777354
Sh3bp5	0.9752309399777354
Sf3a1	0.9752309399777354
Eif1ax	0.9752309399777354
Ddx21	0.9752309399777354
Nek8	0.9752309399777354
Spock1	0.9752309399777354
1600014C10Rik	0.9752309399777354
Tmem160	0.9752309399777354
Wdr24	0.9752309399777354
Chpt1	0.9752309399777354
2810408M09Rik	0.9752309399777354
Prkcsh	0.9752309399777354
Ilkap	0.9752309399777354
Enpp5	0.9752309399777354
Tfb1m	0.9752309399777354
Ndufa1	0.9752309399777354
Rnf208	0.9752309399777354
Bet1l	0.9752309399777354
Gm5607	0.9752309399777354
Mavs	0.9752309399777354
Znhit2	0.9752309399777354
Lsm10	0.9752309399777354
Ldoc1l	0.9752309399777354
Abhd6	0.9752309399777354
Bloc1s2a	0.9752309399777354
Commd9	0.9752309399777354
Sfr1	0.9752309399777354
Lage3	0.9752309399777354
Acat2	0.9752309399777354
Alkbh4	0.9752309399777354
Ccdc109b	0.9752309399777354
Nelfb	0.9752309399777354
Agpat6	0.9752309399777354
Lurap1	0.9752309399777354
Tm9sf4	0.9752309399777354
Aamdc	0.9752309399777354
Adcy5	0.9752309399777354
Hist2h3c2	0.9752309399777354
Ccl19	0.9752309399777354
Zfp566	0.9752309399777354
Gnrh1	0.9752309399777354
C230004F18Rik	0.9752309399777354
Aldh1l2	0.9752309399777354
Trim68	0.9752309399777354
Parvb	0.9752309399777354
Tarbp2	0.9752309399777354
Mtmr1	0.9752309399777354
Itih2	0.9752309399777354
Cbln2	0.9752309399777354
Phf19	0.9752309399777354
Gnl3l	0.9752309399777354
Cnnm1	0.9752309399777354
Hebp2	0.9752309399777354
Tmem198	0.9752309399777354
Poldip2	0.9752309399777354
Fam133b	0.9752309399777354
Igbp1	0.9752309399777354
Gm10033	0.9752309399777354
Ssc5d	0.9752309399777354
Cdkl4	0.9752309399777354
Pggt1b	0.9752309399777354
Zfp871	0.9752309399777354
Sept11	0.9752309399777354
Hint3	0.9752309399777354
Ankrd40	0.9752309399777354
Prdx6b	0.9752309399777354
Ssfa2	0.9752309399777354
Brca2	0.9752309399777354
Tmem70	0.9752309399777354
Adam9	0.9752309399777354
Fam180a	0.9752309399777354
Wwp1	0.9752309399777354
Gbp3	0.9752309399777354
Myo10	0.9752309399777354
Rsph3a	0.9752309399777354
Rps6ka5	0.9752309399777354
Abi1	0.9752309399777354
Fig4	0.9752309399777354
Zfp948	0.9752309399777354
Slc17a5	0.9752309399777354
2700094K13Rik	0.9752309399777354
Gas2	0.9752309399777354
Mkrn3	0.9752309399777354
Pa2g4	0.9752309399777354
Rbfa	0.9752309399777354
Dusp11	0.9752309399777354
Zscan12	0.9752309399777354
Thoc1	0.9752309399777354
Medag	0.9752309399777354
Nudt13	0.9752309399777354
Slc2a4rg-ps	0.9752309399777354
Eif2a	0.9752309399777354
Nrip2	0.9752309399777354
AI597479	0.9752309399777354
Klhdc10	0.9752309399777354
Hrasls	0.9752309399777354
Sirt5	0.9752309399777354
Fbxo38	0.9752309399777354
Tmem53	0.9752309399777354
Myh11	0.9752309399777354
Pan2	0.9752309399777354
Rasd1	0.9752309399777354
Kif3c	0.9752309399777354
Tgfb2	0.9752309399777354
Tigd2	0.9752309399777354
Tmem60	0.9752309399777354
Tjp1	0.9752309399777354
Trmt61a	0.9752309399777354
Clns1a	0.9752309399777354
Cdh20	0.9752309399777354
Dpcd	0.9752309399777354
Flrt2	0.9752309399777354
Taf8	0.9752309399777354
Idi1	0.9752309399777354
Fndc3b	0.9752309399777354
Pik3cd	0.9752309399777354
Mrpl48	0.9752309399777354
Ppapdc3	0.9752309399777354
Syde2	0.9752309399777354
Pou3f2	0.9752309399777354
Rrp8	0.9752309399777354
Tmem201	0.9752309399777354
Kctd7	0.9752309399777354
Zfp770	0.9752309399777354
Mcu	0.9752309399777354
Mn1	0.9752309399777354
Galnt9	0.9752309399777354
Dusp19	0.9752309399777354
B3gnt1	0.9752309399777354
Vdac3	0.9752309399777354
4933411K20Rik	0.9752309399777354
Dock9	0.9752309399777354
Jtb	0.9752309399777354
Tlcd1	0.9752309399777354
Tmem169	0.9752309399777354
Vps4a	0.9752309399777354
Zc3h15	0.9752309399777354
Myo16	0.9752309399777354
Cpsf1	0.9752309399777354
Kcnh5	0.9752309399777354
Man1a2	0.9752309399777354
Zfp579	0.9752309399777354
Mrpl55	0.9752309399777354
Nudcd3	0.9752309399777354
Tpx2	0.9752309399777354
4933427D14Rik	0.9752309399777354
Kif1c	0.9752309399777354
Shb	0.9752309399777354
Dhrs7	0.9752309399777354
1110012L19Rik	0.9752309399777354
Rab13	0.9752309399777354
Tm4sf1	0.9752309399777354
Nkx6-2	0.9752309399777354
2610019F03Rik	0.9752309399777354
4632428N05Rik	0.9752309399777354
Cog3	0.9752309399777354
Shroom3	0.9752309399777354
Ankrd63	0.9752309399777354
H2-K1	0.9752309399777354
Vps8	0.9752309399777354
Actr8	0.9752309399777354
Pced1b	0.9752309399777354
Ddx46	0.9752309399777354
Prmt6	0.9752309399777354
Npepl1	0.9752309399777354
Malt1	0.9752309399777354
LOC106740	0.9752309399777354
D330023K18Rik	0.9752309399777354
Cant1	0.9752309399777354
Rpusd1	0.9752309399777354
Ift140	0.9752309399777354
Akirin1	0.9752309399777354
Ormdl1	0.9752309399777354
H2-D1	0.9752309399777354
Ethe1	0.9752309399777354
Stard8	0.9752309399777354
Zfp300	0.9752309399777354
Gm12060	0.9752309399777354
Emc9	0.9752309399777354
Tapt1	0.9752309399777354
Fam131c	0.9752309399777354
Slc29a3	0.9752309399777354
Doc2a	0.9752309399777354
Blnk	0.9752309399777354
Bphl	0.9752309399777354
Ddx56	0.9752309399777354
Dcun1d2	0.9752309399777354
Stk19	0.9752309399777354
Gbp6	0.9752309399777354
Tmem107	0.9752309399777354
Cops3	0.9752309399777354
Mrpl23	0.9752309399777354
Acat1	0.9752309399777354
Tpgs2	0.9752309399777354
Ttc4	0.9752309399777354
Plxdc2	0.9752309399777354
Agl	0.9752309399777354
Rrn3	0.9752309399777354
Eif3e	0.9752309399777354
Gm10778	0.9752309399777354
Tulp3	0.9752309399777354
Epc2	0.9752309399777354
Epha7	0.9752309399777354
Trmt112	0.9752309399777354
Edem2	0.9752309399777354
Herc1	0.9752309399777354
Stk38l	0.9752309399777354
Ralgapb	0.9752309399777354
Arfgap2	0.9752309399777354
Syt9	0.9752309399777354
Sema6c	0.9752309399777354
Efr3a	0.9752309399777354
Gpr34	0.9752309399777354
Slc5a6	0.9752309399777354
Ubxn4	0.9752309399777354
Mdm4	0.9752309399777354
Tet3	0.9752309399777354
Tmem11	0.9752309399777354
Prmt2	0.9752309399777354
Ythdc2	0.9752309399777354
Ash2l	0.9752309399777354
Pagr1a	0.9752309399777354
Diap2	0.9752309399777354
Fam86	0.9752309399777354
Zrsr2	0.9752309399777354
Slc29a2	0.9752309399777354
Cxadr	0.9752309399777354
Slc25a10	0.9752309399777354
Ssbp3	0.9752309399777354
Rbm11	0.9752309399777354
Ikzf5	0.9752309399777354
Eif3d	0.9752309399777354
Zfp9	0.9752309399777354
Wdr53	0.9752309399777354
Cenpo	0.9752309399777354
Tagln	0.9752309399777354
Dgcr14	0.9752309399777354
1110065P20Rik	0.9752309399777354
Naa25	0.9752309399777354
3110001I22Rik	0.9752309399777354
Med20	0.9752309399777354
Setd8	0.9752309399777354
Lats1	0.9752309399777354
Tank	0.9752309399777354
Akr1c13	0.9752309399777354
Rab3d	0.9752309399777354
Bod1l	0.9752309399777354
Fah	0.9752309399777354
Mrps6	0.9752309399777354
Gsta4	0.9752309399777354
Malsu1	0.9752309399777354
Gstt3	0.9752309399777354
Nckap5l	0.9752309399777354
Vamp4	0.9752309399777354
Rdh11	0.9752309399777354
Dnajc9	0.9752309399777354
Pramef8	0.9752309399777354
Narg2	0.9752309399777354
Mrps18c	0.9752309399777354
Spsb1	0.9752309399777354
Trp53i13	0.9752309399777354
Rpgrip1l	0.9752309399777354
Rbms2	0.9752309399777354
Ndufaf5	0.9752309399777354
Alg13	0.9752309399777354
Zbtb17	0.9752309399777354
Map2k5	0.9752309399777354
Ino80d	0.9752309399777354
Bend7	0.9752309399777354
Bean1	0.9752309399777354
Stac3	0.9752309399777354
Rbm20	0.9752309399777354
Cdk8	0.9752309399777354
Zfp277	0.9752309399777354
Ccdc130	0.9752309399777354
N4bp2l2	0.9752309399777354
Nrg3	0.9752309399777354
Large	0.9752309399777354
Fahd1	0.9752309399777354
2310009A05Rik	0.9752309399777354
Lpcat3	0.9752309399777354
2310069G16Rik	0.9752309399777354
Fam171a1	0.9752309399777354
Sumf1	0.9752309399777354
Pm20d2	0.9752309399777354
Fam129b	0.9752309399777354
AU022252	0.9752309399777354
Terf2ip	0.9752309399777354
Palm2	0.9752309399777354
Hdac6	0.9752309399777354
Plk5	0.9752309399777354
Ccdc126	0.9752309399777354
Golga3	0.9752309399777354
Uri1	0.9752309399777354
Cradd	0.9752309399777354
Dynlrb2	0.9752309399777354
Pcdh11x	0.9752309399777354
Zfp773	0.9752309399777354
Rtkn	0.9752309399777354
Zbtb3	0.9752309399777354
Zbtb1	0.9752309399777354
Edem3	0.9752309399777354
Nat6	0.9752309399777354
Pin4	0.9752309399777354
Fam184b	0.9752309399777354
Krba1	0.9752309399777354
Slc2a5	0.9752309399777354
Lmo2	0.9752309399777354
Commd10	0.9752309399777354
Rnf169	0.9752309399777354
Dstyk	0.9752309399777354
Dcun1d5	0.9752309399777354
Ppp1r37	0.9752309399777354
Fam20a	0.9752309399777354
Gpr125	0.9752309399777354
Vps25	0.9752309399777354
Samd4	0.9752309399777354
U2af1l4	0.9752309399777354
Orc3	0.9752309399777354
Sytl2	0.9752309399777354
Tmem14a	0.9752309399777354
Rnf128	0.9752309399777354
Actn2	0.9752309399777354
Rrs1	0.9752309399777354
Tfam	0.9752309399777354
Tst	0.9752309399777354
Chmp6	0.9752309399777354
Cmbl	0.9752309399777354
Zfp664	0.9752309399777354
Dip2a	0.9752309399777354
9930104L06Rik	0.9752309399777354
Sars2	0.9752309399777354
Zfp202	0.9752309399777354
Lmtk2	0.9752309399777354
Fbxl5	0.9752309399777354
Pou3f3	0.9752309399777354
Gucd1	0.9752309399777354
Bcl2	0.9752309399777354
Csmd3	0.9752309399777354
1700052N19Rik	0.9752309399777354
C4a	0.9752309399777354
Trim62	0.9752309399777354
Hexb	0.9752309399777354
Dus1l	0.9752309399777354
Fam89b	0.9752309399777354
Iars2	0.9752309399777354
Dusp4	0.9752309399777354
Vldlr	0.9752309399777354
Heatr2	0.9752309399777354
3110001D03Rik	0.9752309399777354
Tram1l1	0.9752309399777354
Mast2	0.9752309399777354
Haus6	0.9752309399777354
Tatdn1	0.9752309399777354
D8Ertd82e	0.9752309399777354
Sphk2	0.9752309399777354
Bahd1	0.9752309399777354
Ftsjd2	0.9752309399777354
Tbk1	0.9752309399777354
Gga1	0.9752309399777354
Nmd3	0.9752309399777354
Ispd	0.9752309399777354
Zfp352	0.9752309399777354
Rpap3	0.9752309399777354
Fundc2	0.9752309399777354
Phf20l1	0.9752309399777354
Mbd6	0.9752309399777354
Zbtb39	0.9752309399777354
Gpcpd1	0.9752309399777354
Wdr17	0.9752309399777354
Zfp84	0.9752309399777354
Ppip5k2	0.9752309399777354
Agap1	0.9752309399777354
Tbc1d12	0.9752309399777354
Diablo	0.9752309399777354
Fnip2	0.9752309399777354
Zfp235	0.9752309399777354
BC056474	0.9752309399777354
Zbed4	0.9752309399777354
Ippk	0.9752309399777354
Gimap6	0.9752309399777354
Timm10b	0.9752309399777354
Plekha6	0.9752309399777354
Ddx26b	0.9752309399777354
Mcl1	0.9752309399777354
Psd2	0.9752309399777354
Ndor1	0.9752309399777354
Abca3	0.9752309399777354
Klf4	0.9752309399777354
Golm1	0.9752309399777354
Pdlim3	0.9752309399777354
Chpf2	0.9752309399777354
Bckdha	0.9752309399777354
Helz	0.9752309399777354
Invs	0.9752309399777354
Gpr89	0.9752309399777354
B3galt6	0.9752309399777354
Fgd6	0.9752309399777354
Prkd1	0.9752309399777354
Taok2	0.9752309399777354
Tpbg	0.9752309399777354
Sgce	0.9752309399777354
Tmem88	0.9752309399777354
Pibf1	0.9752309399777354
Prkg2	0.9752309399777354
Acp1	0.9752309399777354
Cpox	0.9752309399777354
Plekhm1	0.9752309399777354
Wdfy3	0.9752309399777354
Atp9b	0.9752309399777354
Casp9	0.9752309399777354
Ncrna00086	0.9752309399777354
Pfkfb4	0.9752309399777354
Trip6	0.9752309399777354
Sap30	0.9752309399777354
Dnd1	0.9752309399777354
Ap3m1	0.9752309399777354
Sh3rf3	0.9752309399777354
Qtrtd1	0.9752309399777354
Lcorl	0.9752309399777354
Lamtor5	0.9752309399777354
Sft2d1	0.9752309399777354
St6gal1	0.9752309399777354
Cpne5	0.9752309399777354
Pcdh19	0.9752309399777354
Iffo2	0.9752309399777354
Jakmip3	0.9752309399777354
Mrps18b	0.9752309399777354
Osgep	0.9752309399777354
Phf13	0.9752309399777354
Acer3	0.9752309399777354
Rhot2	0.9752309399777354
Pnpo	0.9752309399777354
Ccdc50	0.9752309399777354
Zgpat	0.9752309399777354
Foxp2	0.9752309399777354
Fam98a	0.9752309399777354
Arfgap1	0.9752309399777354
Cntln	0.9752309399777354
Snora47	0.9752309399777354
Spag1	0.9752309399777354
A130010J15Rik	0.9752309399777354
Wdr18	0.9752309399777354
Etohi1	0.9752309399777354
Zbtb7a	0.9752309399777354
Abcf3	0.9752309399777354
Lrrc59	0.9752309399777354
Cep70	0.9752309399777354
Dcaf6	0.9752309399777354
2310047M10Rik	0.9752309399777354
Dom3z	0.9752309399777354
Aass	0.9752309399777354
Dclre1b	0.9752309399777354
Gm14744	0.9752309399777354
Dnajc12	0.9752309399777354
Mgp	0.9752309399777354
Prmt8	0.9752309399777354
S100a11	0.9752309399777354
Thap4	0.9752309399777354
Nol12	0.9752309399777354
Nupl1	0.9752309399777354
Gcat	0.9752309399777354
4933421O10Rik	0.9752309399777354
Sec14l2	0.9752309399777354
Srpk3	0.9752309399777354
Sh2d5	0.9752309399777354
Sar1a	0.9752309399777354
Rbms3	0.9752309399777354
Kcnk3	0.9752309399777354
Gpr108	0.9752309399777354
Pik3r2	0.9752309399777354
Ccdc157	0.9752309399777354
Nkain2	0.9752309399777354
Pnkp	0.9752309399777354
Klhl40	0.9752309399777354
Scarb1	0.9752309399777354
Slc25a37	0.9752309399777354
Gnpda1	0.9752309399777354
Nr1h2	0.9752309399777354
Ube2t	0.9752309399777354
Cd86	0.9752309399777354
Lrrn2	0.9752309399777354
Slc25a15	0.9752309399777354
Ttc39b	0.9752309399777354
Spag6	0.9752309399777354
Wscd2	0.9752309399777354
Rnf103	0.9752309399777354
Gtf2ird1	0.9752309399777354
Sirt6	0.9752309399777354
Col15a1	0.9752309399777354
Pik3r4	0.9752309399777354
Mpst	0.9752309399777354
Pcgf3	0.9752309399777354
Ndrg1	0.9752309399777354
Ddo	0.9752309399777354
Nrg1	0.9752309399777354
Smim11	0.9752309399777354
Iscu	0.9752309399777354
Cdkn3	0.9752309399777354
Fam114a1	0.9752309399777354
Ncf2	0.9752309399777354
Gtf2a1	0.9752309399777354
Yif1b	0.9752309399777354
F630028O10Rik	0.9752309399777354
Fen1	0.9752309399777354
Wdfy4	0.9752309399777354
Leprel2	0.9752309399777354
Galnt4	0.9752309399777354
Adprhl2	0.9752309399777354
Fbxo36	0.9752309399777354
Unc13a	0.9752309399777354
Clmp	0.9752309399777354
AW209491	0.9752309399777354
Commd6	0.9752309399777354
Anks3	0.9752309399777354
Hfe	0.9752309399777354
Egr2	0.9752309399777354
Eda	0.9752309399777354
Prg4	0.9752309399777354
Tmed4	0.9752309399777354
2610044O15Rik8	0.9752309399777354
Pmm2	0.9752309399777354
Parp12	0.9752309399777354
Brms1l	0.9752309399777354
Ptpn14	0.9752309399777354
Zfp768	0.9752309399777354
Cep135	0.9752309399777354
St3gal4	0.9752309399777354
Smim8	0.9752309399777354
Angel1	0.9752309399777354
Upf3b	0.9752309399777354
Tnfaip8	0.9752309399777354
Klhl15	0.9752309399777354
Ogfod2	0.9752309399777354
Ube2e1	0.9752309399777354
Zfp775	0.9752309399777354
Lgals9	0.9752309399777354
Ddn	0.9752309399777354
Tmem132a	0.9752309399777354
Slc44a1	0.9752309399777354
Metrnl	0.9752309399777354
Ptges	0.9752309399777354
Irgm2	0.9752309399777354
H2-Ab1	0.9752309399777354
Tacc3	0.9752309399777354
Pdcd11	0.9752309399777354
Gm8615	0.9752309399777354
Gpr173	0.9752309399777354
Dkkl1	0.9752309399777354
Sdr39u1	0.9752309399777354
Taf9b	0.9752309399777354
Bend5	0.9752309399777354
Myo9a	0.9752309399777354
Mrps36	0.9752309399777354
Gm19522	0.9752309399777354
Hgsnat	0.9752309399777354
Atf6b	0.9752309399777354
Rbm48	0.9752309399777354
Stk35	0.9752309399777354
R3hcc1l	0.9752309399777354
Lman2l	0.9752309399777354
Rasgef1b	0.9752309399777354
Yy2	0.9752309399777354
Zbtb7b	0.9752309399777354
Spty2d1	0.9752309399777354
Mirg	0.9752309399777354
Ppp5c	0.9752309399777354
Marveld1	0.9752309399777354
H2-Ke2	0.9752309399777354
Anapc13	0.9752309399777354
Coasy	0.9752309399777354
Sgk3	0.9752309399777354
Plcl2	0.9752309399777354
Arl6ip4	0.9752309399777354
Thap7	0.9752309399777354
Nhlrc2	0.9752309399777354
Psmg4	0.9752309399777354
Sfrp4	0.9752309399777354
Napepld	0.9752309399777354
Gfer	0.9752309399777354
Plod3	0.9752309399777354
Flad1	0.9752309399777354
R3hcc1	0.9752309399777354
Vps36	0.9752309399777354
Nup188	0.9752309399777354
Nfya	0.9752309399777354
Nr2e1	0.9752309399777354
Ptpn21	0.9752309399777354
Atxn1l	0.9752309399777354
Kcna5	0.9752309399777354
Gale	0.9752309399777354
C2	0.9752309399777354
Cd48	0.9752309399777354
Cyp2d22	0.9752309399777354
Dgcr8	0.9752309399777354
Smpd2	0.9752309399777354
Trappc5	0.9752309399777354
Rsph4a	0.9752309399777354
Lnx2	0.9752309399777354
Rps6kl1	0.9752309399777354
Npm3-ps1	0.9752309399777354
Cdkal1	0.9752309399777354
Evc2	0.9752309399777354
Nans	0.9752309399777354
Pla2g4b	0.9752309399777354
Tbc1d7	0.9752309399777354
Asb1	0.9752309399777354
Ccdc17	0.9752309399777354
Atg2a	0.9752309399777354
4930570G19Rik	0.9752309399777354
Gripap1	0.9752309399777354
Abhd13	0.9752309399777354
Zscan18	0.9752309399777354
Rtn4rl1	0.9752309399777354
Sh3yl1	0.9752309399777354
Ndufaf3	0.9752309399777354
Bivm	0.9752309399777354
Rnf122	0.9752309399777354
Nipsnap1	0.9752309399777354
Vamp5	0.9752309399777354
Sra1	0.9752309399777354
Gm14057	0.9752309399777354
Cobll1	0.9752309399777354
Mob1a	0.9752309399777354
Elovl2	0.9752309399777354
Car15	0.9752309399777354
Pycr2	0.9752309399777354
Hif3a	0.9752309399777354
Bmp2	0.9752309399777354
Zbtb40	0.9752309399777354
Scaf8	0.9752309399777354
Ttpa	0.9752309399777354
Npl	0.9752309399777354
Zfp398	0.9752309399777354
Zfp90	0.9752309399777354
Coa4	0.9752309399777354
Apip	0.9752309399777354
Kcnq5	0.9752309399777354
Zkscan16	0.9752309399777354
Flrt1	0.9752309399777354
A330041J22Rik	0.9752309399777354
Hibch	0.9752309399777354
Prmt7	0.9752309399777354
Clec16a	0.9752309399777354
Airn	0.9752309399777354
St6galnac6	0.9752309399777354
1110038B12Rik	0.9752309399777354
2410089E03Rik	0.9752309399777354
Slc30a6	0.9752309399777354
Zswim4	0.9752309399777354
Herpud2	0.9752309399777354
Gabrg1	0.9752309399777354
C1qa	0.9752309399777354
Cecr5	0.9752309399777354
Gltp	0.9752309399777354
Gpatch2	0.9752309399777354
Fbxo8	0.9752309399777354
Zfp869	0.9752309399777354
Spa17	0.9752309399777354
BC018242	0.9752309399777354
Rhbdd1	0.9752309399777354
Mettl21a	0.9752309399777354
Hira	0.9752309399777354
Tab1	0.9752309399777354
Klf10	0.9752309399777354
Serpinb6a	0.9752309399777354
Ddx10	0.9752309399777354
Bmp1	0.9752309399777354
Mapkapk3	0.9752309399777354
Wdr48	0.9752309399777354
Ppp1r1c	0.9752309399777354
Gm3435	0.9752309399777354
Wdr78	0.9752309399777354
Zwint	0.9752309399777354
Palmd	0.9752309399777354
Stom	0.9752309399777354
Gm11517	0.9752309399777354
Zfp781	0.9752309399777354
Spryd4	0.9752309399777354
Cthrc1	0.9752309399777354
Pllp	0.9752309399777354
Pias3	0.9752309399777354
Grb10	0.9752309399777354
Orai1	0.9752309399777354
Smoc1	0.9752309399777354
Snap23	0.9752309399777354
Meaf6	0.9752309399777354
Parn	0.9752309399777354
Dync2li1	0.9752309399777354
Klhl17	0.9752309399777354
Gramd1c	0.9752309399777354
Rassf4	0.9752309399777354
Phf21b	0.9752309399777354
Sod3	0.9752309399777354
Rest	0.9752309399777354
Bcl7a	0.9752309399777354
Col5a1	0.9752309399777354
Rcc1	0.9752309399777354
Bbs12	0.9752309399777354
E130102H24Rik	0.9752309399777354
Pfn1	0.9752309399777354
Zfp677	0.9752309399777354
Cars2	0.9752309399777354
Wapal	0.9752309399777354
Setmar	0.9752309399777354
1810058I24Rik	0.9752309399777354
Slc25a35	0.9752309399777354
Xrcc5	0.9752309399777354
Mphosph6	0.9752309399777354
Bcl6	0.9752309399777354
Gas7	0.9752309399777354
Sec24a	0.9752309399777354
Kcnk2	0.9752309399777354
Fam3a	0.9752309399777354
Mettl4	0.9752309399777354
Prpf18	0.9752309399777354
Inhbb	0.9752309399777354
Fam64a	0.9752309399777354
St3gal1	0.9752309399777354
Maoa	0.9752309399777354
Tbc1d30	0.9752309399777354
Enox2	0.9752309399777354
Snhg6	0.9752309399777354
Aldh9a1	0.9752309399777354
Fchsd1	0.9752309399777354
Mynn	0.9752309399777354
Nme7	0.9752309399777354
Dcxr	0.9752309399777354
Rom1	0.9752309399777354
Mcur1	0.9752309399777354
Ak8	0.9752309399777354
Pcdh8	0.9752309399777354
2810008D09Rik	0.9752309399777354
Cnppd1	0.9752309399777354
Tie1	0.9752309399777354
Acpl2	0.9752309399777354
Smco4	0.9752309399777354
Plscr2	0.9752309399777354
Rb1	0.9752309399777354
Sun2	0.9752309399777354
Eya1	0.9752309399777354
Atp2a3	0.9752309399777354
Hck	0.9752309399777354
Itgb2	0.9752309399777354
Tmem108	0.9752309399777354
Ankfy1	0.9752309399777354
Trappc6a	0.9752309399777354
Twf2	0.9752309399777354
D6Wsu163e	0.9752309399777354
Htr2c	0.9752309399777354
Prim2	0.9752309399777354
Tubgcp6	0.9752309399777354
Amdhd2	0.9752309399777354
Tctex1d2	0.9752309399777354
Tmem42	0.9752309399777354
Nudt22	0.9752309399777354
Snhg8	0.9752309399777354
Pla2g6	0.9752309399777354
Zfp944	0.9752309399777354
N28178	0.9752309399777354
Zdhhc24	0.9752309399777354
Orc1	0.9752309399777354
Parp10	0.9752309399777354
Aga	0.9752309399777354
Mpzl2	0.9752309399777354
Kcnj2	0.9752309399777354
Efna2	0.9752309399777354
Nrn1l	0.9752309399777354
2310057M21Rik	0.9752309399777354
Wdr55	0.9752309399777354
Atat1	0.9752309399777354
Rnf111	0.9752309399777354
Ptgs1	0.9752309399777354
Mrpl19	0.9752309399777354
Lrfn2	0.9752309399777354
Gm16062	0.9752309399777354
Myl6b	0.9752309399777354
Pigl	0.9752309399777354
Susd2	0.9752309399777354
Gm8801	0.9752309399777354
Zfp236	0.9752309399777354
Dennd3	0.9752309399777354
Zfp273	0.9752309399777354
Usp28	0.9752309399777354
Etohd2	0.9752309399777354
Thumpd1	0.9752309399777354
Nanos1	0.9752309399777354
Dysf	0.9752309399777354
Klf15	0.9752309399777354
Pofut1	0.9752309399777354
Chic2	0.9752309399777354
Taf1d	0.9752309399777354
Isoc2a	0.9752309399777354
Ccl17	0.9752309399777354
Ppp1r18	0.9752309399777354
Gng7	0.9752309399777354
Tbl2	0.9752309399777354
Dusp23	0.9752309399777354
Ltbp3	0.9752309399777354
D10Bwg1379e	0.9752309399777354
Polr2k	0.9752309399777354
Boc	0.9752309399777354
Bre	0.9752309399777354
Crym	0.9752309399777354
Lysmd1	0.9752309399777354
Ntn3	0.9752309399777354
Hltf	0.9752309399777354
Ccpg1	0.9752309399777354
Ptger4	0.9752309399777354
Anxa2	0.9752309399777354
Tmem179b	0.9752309399777354
Upp1	0.9752309399777354
Hecw1	0.9752309399777354
Pqlc1	0.9752309399777354
Fam117a	0.9752309399777354
Cdh22	0.9752309399777354
Dis3	0.9752309399777354
Ly86	0.9752309399777354
Nxn	0.9752309399777354
Ikzf1	0.9752309399777354
Fbxo4	0.9752309399777354
Ttc5	0.9752309399777354
Rbpms	0.9752309399777354
Eml6	0.9752309399777354
Def8	0.9752309399777354
Sertad1	0.9752309399777354
Tmem101	0.9752309399777354
Eif4ebp3	0.9752309399777354
Ccdc71	0.9752309399777354
Cdhr3	0.9752309399777354
Nr2c2	0.9752309399777354
Hdac4	0.9752309399777354
Egfem1	0.9752309399777354
Rps6kc1	0.9752309399777354
9330020H09Rik	0.9752309399777354
Ntpcr	0.9752309399777354
Tshz3	0.9752309399777354
Ttc27	0.9752309399777354
Ppp1r1b	0.9752309399777354
Chst12	0.9752309399777354
Taf3	0.9752309399777354
9030025P20Rik	0.9752309399777354
Foxc1	0.9752309399777354
Msh3	0.9752309399777354
Frat2	0.9752309399777354
Ebag9	0.9752309399777354
1810011H11Rik	0.9752309399777354
Krt1	0.9752309399777354
Pdgfra	0.9752309399777354
Msantd2	0.9752309399777354
Gmfg	0.9752309399777354
1110059G10Rik	0.9752309399777354
Fbll1	0.9752309399777354
Ifnar1	0.9752309399777354
St5	0.9752309399777354
Arl1	0.9752309399777354
Nfkbil1	0.9752309399777354
Cyp7b1	0.9752309399777354
Zfp385c	0.9752309399777354
Slc7a14	0.9752309399777354
Plekhm2	0.9752309399777354
Kcnj6	0.9752309399777354
Il17rc	0.9752309399777354
Mrpl32	0.9752309399777354
Ccbl1	0.9752309399777354
Tmem110	0.9752309399777354
Nhlrc1	0.9752309399777354
Rab9b	0.9752309399777354
Tmem120a	0.9752309399777354
Ppp4r1l-ps	0.9752309399777354
Noc2l	0.9752309399777354
Cdc7	0.9752309399777354
Gm3086	0.9752309399777354
Stt3a	0.9752309399777354
Zfp609	0.9752309399777354
Mrpl37	0.9752309399777354
Tefm	0.9752309399777354
Il11ra1	0.9752309399777354
Mcc	0.9752309399777354
Frmd5	0.9752309399777354
Cacna2d3	0.9752309399777354
E530011L22Rik	0.9752309399777354
Kndc1	0.9752309399777354
Tpmt	0.9752309399777354
Mnda	0.9752309399777354
Id4	0.9752309399777354
Gm12504	0.9752309399777354
Bbs5	0.9752309399777354
Nfil3	0.9752309399777354
Ints9	0.9752309399777354
Gm6623	0.9752309399777354
Emp2	0.9752309399777354
Mtrf1l	0.9752309399777354
Cep85	0.9752309399777354
Ltbp1	0.9752309399777354
Cx3cr1	0.9752309399777354
Zfp292	0.9752309399777354
Slitrk3	0.9752309399777354
Zfp719	0.9752309399777354
5730522E02Rik	0.9752309399777354
Nup160	0.9752309399777354
Gmeb1	0.9752309399777354
Arid5a	0.9752309399777354
Rimklb	0.9752309399777354
Pofut2	0.9752309399777354
Golga2	0.9752309399777354
Cacnb1	0.9752309399777354
Lgals3bp	0.9752309399777354
D130043K22Rik	0.9752309399777354
Hist3h2bb-ps	0.9752309399777354
Otud7a	0.9752309399777354
Dbp	0.9752309399777354
